[START OF SIMULATION]
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000000A
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000000A
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000000A
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000000A
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000000A
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000000B
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000000B
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000000B
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000000B
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000000B
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000000C
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000000C
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000000C
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000000C
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000000C
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000000D
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000000D
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000000D
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000000D
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000000D
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000000E
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000000E
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000000E
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000000E
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000000E
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000000F
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000000F
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000000F
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000000F
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000000F
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000010
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000010
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000010
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000010
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000010
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000011
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000011
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000011
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000011
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000011
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000012
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000012
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000012
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000012
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000012
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000013
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000013
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000013
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000013
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000013
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000014
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000014
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000014
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000014
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000014
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000015
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000015
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000015
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000015
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000015
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000016
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000016
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000016
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000016
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000016
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000017
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000017
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000017
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000017
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000017
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000018
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000018
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000018
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000018
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000018
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000019
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000019
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000019
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000019
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000019
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000001A
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000001A
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000001A
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000001A
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000001A
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000001B
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000001B
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000001B
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000001B
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000001B
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000001C
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000001C
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000001C
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000001C
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000001C
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000001D
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000001D
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000001D
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000001D
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000001D
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000001E
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000001E
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000001E
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000001E
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000001E
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000001F
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000001F
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000001F
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000001F
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000001F
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000020
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000020
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000020
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000020
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000020
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000021
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000021
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000021
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000021
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000021
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000022
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000022
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000022
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000022
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000022
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000023
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000023
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000023
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000023
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000023
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000024
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000024
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000024
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000024
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000024
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000025
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000025
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000025
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000025
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000025
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000026
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000026
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000026
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000026
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000026
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000027
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000027
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000027
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000027
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000027
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000028
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000028
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000028
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000028
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000028
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000029
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000029
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000029
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000029
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000029
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000002A
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000002A
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000002A
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000002A
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000002A
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000002B
